Info 0    [17:22:54.085] Starting TS Server
Info 3978 [18:11:07.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 756 structureChanged: false structureIsReused:: Completely Elapsed: 3.0547523498535156ms
Info 3979 [18:11:07.969] Different program with same set of files
Info 3980 [18:11:08.158] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3981 [18:11:08.165] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 757 structureChanged: false structureIsReused:: Completely Elapsed: 6.867856025695801ms
Info 3982 [18:11:08.165] Different program with same set of files
Info 3983 [18:11:08.166] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.053943634033203125
Info 3984 [18:11:10.040] Format host information updated
Info 3985 [18:11:10.244] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3986 [18:11:10.251] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 758 structureChanged: false structureIsReused:: Completely Elapsed: 7.780993461608887ms
Info 3987 [18:11:10.252] Different program with same set of files
Info 3988 [18:11:14.428] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3989 [18:11:14.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 759 structureChanged: false structureIsReused:: Completely Elapsed: 6.711897850036621ms
Info 3990 [18:11:14.435] Different program with same set of files
Info 3991 [18:11:22.822] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3992 [18:11:22.828] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 760 structureChanged: false structureIsReused:: Completely Elapsed: 5.593267440795898ms
Info 3993 [18:11:22.828] Different program with same set of files
Info 3994 [18:11:22.828] getCompletionData: Get current token: 0.01933574676513672
Info 3995 [18:11:22.828] getCompletionData: Is inside comment: 0.00522613525390625
Info 3996 [18:11:22.828] getCompletionData: Get previous token: 0.08879280090332031
Info 3997 [18:11:22.829] getCompletionsAtPosition: isCompletionListBlocker: 0.016694068908691406
Info 3998 [18:11:22.833] getExportInfoMap: cache hit
Info 3999 [18:11:22.833] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4000 [18:11:22.833] collectAutoImports: response is complete
Info 4001 [18:11:22.833] collectAutoImports: 0.09086799621582031
Info 4002 [18:11:22.833] getCompletionData: Semantic work: 4.427495002746582
Info 4003 [18:11:22.845] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 12.159663200378418
Info 4004 [18:11:22.849] getCompletionData: Get current token: 0.04265880584716797
Info 4005 [18:11:22.849] getCompletionData: Is inside comment: 0.011592864990234375
Info 4006 [18:11:22.849] getCompletionData: Get previous token: 0.12201499938964844
Info 4007 [18:11:22.849] getCompletionsAtPosition: isCompletionListBlocker: 0.018014907836914062
Info 4008 [18:11:22.853] getExportInfoMap: cache hit
Info 4009 [18:11:22.854] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4010 [18:11:22.854] collectAutoImports: response is complete
Info 4011 [18:11:22.854] collectAutoImports: 0.05861186981201172
Info 4012 [18:11:22.854] getCompletionData: Semantic work: 4.16507625579834
Info 4013 [18:11:22.860] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.206378936767578
Info 4014 [18:11:22.989] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4015 [18:11:22.992] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 761 structureChanged: false structureIsReused:: Completely Elapsed: 2.6880083084106445ms
Info 4016 [18:11:22.992] Different program with same set of files
Info 4017 [18:11:22.992] getCompletionData: Get current token: 0.008229255676269531
Info 4018 [18:11:22.992] getCompletionData: Is inside comment: 0.0024518966674804688
Info 4019 [18:11:22.992] getCompletionData: Get previous token: 0.03853130340576172
Info 4020 [18:11:22.992] getCompletionsAtPosition: isCompletionListBlocker: 0.008988380432128906
Info 4021 [18:11:22.995] getExportInfoMap: cache hit
Info 4022 [18:11:22.995] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4023 [18:11:22.995] collectAutoImports: response is complete
Info 4024 [18:11:22.995] collectAutoImports: 0.07409954071044922
Info 4025 [18:11:22.995] getCompletionData: Semantic work: 2.245647430419922
Info 4026 [18:11:23.000] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.609521865844727
Info 4027 [18:11:23.003] getCompletionData: Get current token: 0.007976531982421875
Info 4028 [18:11:23.003] getCompletionData: Is inside comment: 0.00389862060546875
Info 4029 [18:11:23.003] getCompletionData: Get previous token: 0.04138946533203125
Info 4030 [18:11:23.003] getCompletionsAtPosition: isCompletionListBlocker: 0.011749267578125
Info 4031 [18:11:23.005] getExportInfoMap: cache hit
Info 4032 [18:11:23.005] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4033 [18:11:23.005] collectAutoImports: response is complete
Info 4034 [18:11:23.005] collectAutoImports: 0.04303169250488281
Info 4035 [18:11:23.005] getCompletionData: Semantic work: 1.8904876708984375
Info 4036 [18:11:23.010] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.2609405517578125
Info 4037 [18:11:23.122] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4038 [18:11:23.125] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 762 structureChanged: false structureIsReused:: Completely Elapsed: 3.043776512145996ms
Info 4039 [18:11:23.125] Different program with same set of files
Info 4040 [18:11:23.125] getCompletionData: Get current token: 0.010239601135253906
Info 4041 [18:11:23.125] getCompletionData: Is inside comment: 0.0055294036865234375
Info 4042 [18:11:23.126] getCompletionData: Get previous token: 0.03645038604736328
Info 4043 [18:11:23.126] getCompletionsAtPosition: isCompletionListBlocker: 0.006946563720703125
Info 4044 [18:11:23.126] getCompletionData: Semantic work: 0.43227672576904297
Info 4045 [18:11:23.127] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.1801748275756836
Info 4046 [18:11:23.512] Format host information updated
Info 4047 [18:11:23.513] getCompletionData: Get current token: 0.04032135009765625
Info 4048 [18:11:23.513] getCompletionData: Is inside comment: 0.0064830780029296875
Info 4049 [18:11:23.514] getCompletionData: Get previous token: 0.054581642150878906
Info 4050 [18:11:23.514] getCompletionsAtPosition: isCompletionListBlocker: 0.004605293273925781
Info 4051 [18:11:23.514] getCompletionData: Semantic work: 0.1290578842163086
Info 4052 [18:11:24.504] Format host information updated
Info 4053 [18:11:24.505] getCompletionData: Get current token: 0.04201793670654297
Info 4054 [18:11:24.505] getCompletionData: Is inside comment: 0.009263992309570312
Info 4055 [18:11:24.506] getCompletionData: Get previous token: 0.0759439468383789
Info 4056 [18:11:24.506] getCompletionsAtPosition: isCompletionListBlocker: 0.006592750549316406
Info 4057 [18:11:24.506] getCompletionData: Semantic work: 0.17759132385253906
Info 4058 [18:11:29.514] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4059 [18:11:29.521] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 763 structureChanged: false structureIsReused:: Completely Elapsed: 6.967343330383301ms
Info 4060 [18:11:29.521] Different program with same set of files
Info 4061 [18:11:30.681] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4062 [18:11:30.688] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 764 structureChanged: false structureIsReused:: Completely Elapsed: 6.3353424072265625ms
Info 4063 [18:11:30.688] Different program with same set of files
Info 4064 [18:11:32.318] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4065 [18:11:32.325] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 765 structureChanged: false structureIsReused:: Completely Elapsed: 6.446447372436523ms
Info 4066 [18:11:32.325] Different program with same set of files
Info 4067 [18:11:38.265] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4068 [18:11:38.270] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 766 structureChanged: false structureIsReused:: Completely Elapsed: 5.430270195007324ms
Info 4069 [18:11:38.270] Different program with same set of files
Info 4070 [18:11:38.271] getCompletionData: Get current token: 0.013920783996582031
Info 4071 [18:11:38.271] getCompletionData: Is inside comment: 0.0038633346557617188
Info 4072 [18:11:38.271] getCompletionData: Get previous token: 0.15728378295898438
Info 4073 [18:11:38.271] getCompletionsAtPosition: isCompletionListBlocker: 0.017557144165039062
Info 4074 [18:11:38.275] getExportInfoMap: cache hit
Info 4075 [18:11:38.275] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 4076 [18:11:38.275] collectAutoImports: response is complete
Info 4077 [18:11:38.275] collectAutoImports: 0.07871437072753906
Info 4078 [18:11:38.275] getCompletionData: Semantic work: 3.946047782897949
Info 4079 [18:11:38.284] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.010411262512207
Info 4080 [18:11:38.661] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4081 [18:11:38.670] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 767 structureChanged: false structureIsReused:: Completely Elapsed: 8.0798921585083ms
Info 4082 [18:11:38.670] Different program with same set of files
Info 4083 [18:11:38.908] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4084 [18:11:38.915] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 768 structureChanged: false structureIsReused:: Completely Elapsed: 6.315281867980957ms
Info 4085 [18:11:38.915] Different program with same set of files
Info 4086 [18:11:38.915] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04350757598876953
Info 4087 [18:11:39.218] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4088 [18:11:39.224] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 769 structureChanged: false structureIsReused:: Completely Elapsed: 5.382875442504883ms
Info 4089 [18:11:39.224] Different program with same set of files
Info 4090 [18:11:39.225] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.05721473693847656
Info 4091 [18:11:39.238] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.054717063903808594
Info 4092 [18:11:40.150] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4093 [18:11:40.156] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 770 structureChanged: false structureIsReused:: Completely Elapsed: 5.866730690002441ms
Info 4094 [18:11:40.156] Different program with same set of files
Info 4095 [18:11:40.157] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.04603099822998047
Info 4096 [18:11:41.615] Format host information updated
Info 4097 [18:11:41.818] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4098 [18:11:41.825] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 771 structureChanged: false structureIsReused:: Completely Elapsed: 6.813220977783203ms
Info 4099 [18:11:41.826] Different program with same set of files
Info 4100 [18:11:42.794] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4101 [18:11:42.800] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 772 structureChanged: false structureIsReused:: Completely Elapsed: 6.333610534667969ms
Info 4102 [18:11:42.800] Different program with same set of files
Info 4103 [18:11:42.801] getCompletionData: Get current token: 0.015452384948730469
Info 4104 [18:11:42.801] getCompletionData: Is inside comment: 0.0033712387084960938
Info 4105 [18:11:42.801] getCompletionData: Get previous token: 0.05209064483642578
Info 4106 [18:11:42.801] getCompletionsAtPosition: isCompletionListBlocker: 0.00498199462890625
Info 4107 [18:11:42.801] getCompletionData: Semantic work: 0.5547828674316406
Info 4108 [18:11:42.802] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.046156883239746094
Info 4109 [18:11:42.957] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4110 [18:11:42.963] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 773 structureChanged: false structureIsReused:: Completely Elapsed: 5.686755180358887ms
Info 4111 [18:11:42.963] Different program with same set of files
Info 4112 [18:11:42.963] getCompletionData: Get current token: 0.014123916625976562
Info 4113 [18:11:42.963] getCompletionData: Is inside comment: 0.0042629241943359375
Info 4114 [18:11:42.964] getCompletionData: Get previous token: 0.05950641632080078
Info 4115 [18:11:42.964] getCompletionsAtPosition: isCompletionListBlocker: 0.005702972412109375
Info 4116 [18:11:42.964] getCompletionData: Semantic work: 0.49088191986083984
Info 4117 [18:11:42.964] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.09041118621826172
Info 4118 [18:11:43.373] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4119 [18:11:43.379] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 774 structureChanged: false structureIsReused:: Completely Elapsed: 5.603396415710449ms
Info 4120 [18:11:43.379] Different program with same set of files
Info 4121 [18:11:43.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4122 [18:11:43.675] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 775 structureChanged: false structureIsReused:: Completely Elapsed: 2.2603979110717773ms
Info 4123 [18:11:43.675] Different program with same set of files
Info 4124 [18:11:44.098] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 4125 [18:11:44.106] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 776 structureChanged: false structureIsReused:: Completely Elapsed: 7.885520935058594ms
